      6.368E+02       1.022E-19
      6.593E+02       9.535E-20
      6.826E+02       8.895E-20
      7.067E+02       8.297E-20
      7.317E+02       7.740E-20
      7.575E+02       7.220E-20
      7.843E+02       6.736E-20
      8.120E+02       6.283E-20
      8.407E+02       5.861E-20
      8.704E+02       5.468E-20
      9.011E+02       5.101E-20
      9.329E+02       4.758E-20
      9.659E+02       4.439E-20
      1.000E+03       4.141E-20
