      6.368E+02       2.944E-08
      6.593E+02       2.747E-08
      6.826E+02       2.562E-08
      7.067E+02       2.390E-08
      7.317E+02       2.230E-08
      7.575E+02       2.080E-08
      7.843E+02       1.940E-08
      8.120E+02       1.810E-08
      8.407E+02       1.688E-08
      8.704E+02       1.575E-08
      9.011E+02       1.469E-08
      9.329E+02       1.371E-08
      9.659E+02       1.279E-08
      1.000E+03       1.193E-08
