      1.407E-05       3.241E-02       3.966E-01       9.894E-01       9.999E-01
      1.601E-05       3.161E-02       3.812E-01       9.880E-01       9.999E-01
      1.822E-05       3.083E-02       3.661E-01       9.863E-01       9.999E-01
      2.074E-05       3.006E-02       3.512E-01       9.845E-01       9.999E-01
      2.360E-05       2.932E-02       3.366E-01       9.824E-01       9.999E-01
      2.686E-05       2.859E-02       3.223E-01       9.800E-01       9.999E-01
      3.057E-05       2.788E-02       3.084E-01       9.773E-01       9.999E-01
      3.479E-05       2.719E-02       2.948E-01       9.742E-01       9.999E-01
      3.959E-05       2.651E-02       2.815E-01       9.707E-01       9.999E-01
      4.506E-05       2.585E-02       2.686E-01       9.668E-01       9.998E-01
      5.128E-05       2.521E-02       2.561E-01       9.624E-01       9.998E-01
      5.836E-05       2.458E-02       2.440E-01       9.575E-01       9.998E-01
      6.641E-05       2.397E-02       2.322E-01       9.519E-01       9.997E-01
      7.558E-05       2.337E-02       2.209E-01       9.456E-01       9.997E-01
      8.602E-05       2.279E-02       2.100E-01       9.386E-01       9.997E-01
      9.789E-05       2.222E-02       1.994E-01       9.307E-01       9.996E-01
      1.114E-04       2.166E-02       1.893E-01       9.218E-01       9.996E-01
      1.268E-04       2.112E-02       1.796E-01       9.120E-01       9.995E-01
      1.443E-04       2.059E-02       1.702E-01       9.010E-01       9.994E-01
      1.642E-04       2.007E-02       1.613E-01       8.889E-01       9.993E-01
      1.869E-04       1.957E-02       1.527E-01       8.755E-01       9.992E-01
      2.127E-04       1.908E-02       1.445E-01       8.607E-01       9.991E-01
      2.420E-04       1.860E-02       1.367E-01       8.444E-01       9.990E-01
      2.754E-04       1.813E-02       1.293E-01       8.267E-01       9.988E-01
      3.135E-04       1.767E-02       1.222E-01       8.074E-01       9.986E-01
      3.567E-04       1.723E-02       1.154E-01       7.864E-01       9.984E-01
      4.060E-04       1.679E-02       1.089E-01       7.639E-01       9.981E-01
      4.620E-04       1.637E-02       1.028E-01       7.398E-01       9.978E-01
      5.258E-04       1.595E-02       9.698E-02       7.141E-01       9.974E-01
      5.984E-04       1.555E-02       9.145E-02       6.870E-01       9.969E-01
      6.810E-04       1.515E-02       8.620E-02       6.586E-01       9.963E-01
      7.750E-04       1.477E-02       8.123E-02       6.289E-01       9.956E-01
      8.820E-04       1.439E-02       7.652E-02       5.983E-01       9.948E-01
      1.004E-03       1.403E-02       7.206E-02       5.668E-01       9.937E-01
      1.142E-03       1.367E-02       6.783E-02       5.349E-01       9.925E-01
      1.300E-03       1.332E-02       6.384E-02       5.026E-01       9.909E-01
      1.480E-03       1.297E-02       6.006E-02       4.703E-01       9.890E-01
      1.684E-03       1.264E-02       5.649E-02       4.382E-01       9.866E-01
      1.916E-03       1.231E-02       5.312E-02       4.067E-01       9.837E-01
      2.181E-03       1.199E-02       4.993E-02       3.759E-01       9.800E-01
      2.482E-03       1.168E-02       4.693E-02       3.460E-01       9.755E-01
      2.824E-03       1.137E-02       4.409E-02       3.174E-01       9.698E-01
      3.214E-03       1.107E-02       4.141E-02       2.900E-01       9.627E-01
      3.658E-03       1.078E-02       3.889E-02       2.641E-01       9.540E-01
      4.163E-03       1.049E-02       3.651E-02       2.398E-01       9.431E-01
      4.738E-03       1.021E-02       3.426E-02       2.170E-01       9.297E-01
      5.392E-03       9.933E-03       3.215E-02       1.958E-01       9.132E-01
      6.136E-03       9.661E-03       3.015E-02       1.762E-01       8.930E-01
      6.983E-03       9.394E-03       2.827E-02       1.582E-01       8.685E-01
      7.947E-03       9.131E-03       2.650E-02       1.417E-01       8.392E-01
      9.045E-03       8.872E-03       2.483E-02       1.267E-01       8.046E-01
      1.029E-02       8.616E-03       2.326E-02       1.130E-01       7.643E-01
      1.171E-02       8.363E-03       2.178E-02       1.007E-01       7.184E-01
      1.333E-02       8.114E-03       2.038E-02       8.952E-02       6.672E-01
      1.517E-02       7.867E-03       1.906E-02       7.949E-02       6.116E-01
      1.727E-02       7.622E-03       1.782E-02       7.050E-02       5.528E-01
      1.965E-02       7.378E-03       1.665E-02       6.245E-02       4.924E-01
      2.236E-02       7.136E-03       1.554E-02       5.526E-02       4.322E-01
      2.545E-02       6.894E-03       1.450E-02       4.885E-02       3.739E-01
      2.896E-02       6.653E-03       1.352E-02       4.314E-02       3.192E-01
      3.296E-02       6.412E-03       1.259E-02       3.806E-02       2.691E-01
      3.751E-02       6.171E-03       1.171E-02       3.356E-02       2.244E-01
      4.269E-02       5.929E-03       1.088E-02       2.956E-02       1.853E-01
      4.858E-02       5.686E-03       1.010E-02       2.602E-02       1.519E-01
      5.529E-02       5.441E-03       9.354E-03       2.288E-02       1.237E-01
      6.292E-02       5.195E-03       8.652E-03       2.010E-02       1.003E-01
      7.161E-02       4.947E-03       7.988E-03       1.764E-02       8.098E-02
      8.149E-02       4.698E-03       7.359E-03       1.547E-02       6.522E-02
      9.275E-02       4.446E-03       6.764E-03       1.355E-02       5.244E-02
      1.055E-01       4.194E-03       6.200E-03       1.186E-02       4.213E-02
      1.201E-01       3.941E-03       5.667E-03       1.036E-02       3.383E-02
      1.367E-01       3.687E-03       5.164E-03       9.032E-03       2.717E-02
      1.556E-01       3.434E-03       4.688E-03       7.863E-03       2.183E-02
      1.771E-01       3.182E-03       4.240E-03       6.831E-03       1.755E-02
      2.015E-01       2.933E-03       3.819E-03       5.921E-03       1.412E-02
      2.293E-01       2.688E-03       3.424E-03       5.118E-03       1.137E-02
      2.610E-01       2.449E-03       3.055E-03       4.412E-03       9.162E-03
      2.970E-01       2.216E-03       2.711E-03       3.791E-03       7.386E-03
      3.380E-01       1.992E-03       2.393E-03       3.246E-03       5.956E-03
      3.846E-01       1.778E-03       2.100E-03       2.768E-03       4.803E-03
      4.378E-01       1.576E-03       1.831E-03       2.352E-03       3.873E-03
      4.982E-01       1.386E-03       1.587E-03       1.989E-03       3.121E-03
      5.670E-01       1.210E-03       1.367E-03       1.675E-03       2.513E-03
      6.452E-01       1.048E-03       1.170E-03       1.404E-03       2.022E-03
      7.343E-01       9.011E-04       9.943E-04       1.171E-03       1.624E-03
      8.357E-01       7.689E-04       8.397E-04       9.723E-04       1.303E-03
      9.510E-01       6.513E-04       7.046E-04       8.032E-04       1.043E-03
      1.082E+00       5.478E-04       5.876E-04       6.604E-04       8.340E-04
      1.232E+00       4.575E-04       4.870E-04       5.404E-04       6.653E-04
      1.402E+00       3.796E-04       4.012E-04       4.401E-04       5.295E-04
      1.595E+00       3.129E-04       3.287E-04       3.569E-04       4.206E-04
      1.816E+00       2.565E-04       2.679E-04       2.882E-04       3.334E-04
      2.066E+00       2.090E-04       2.173E-04       2.318E-04       2.637E-04
      2.351E+00       1.695E-04       1.754E-04       1.857E-04       2.082E-04
      2.676E+00       1.367E-04       1.409E-04       1.483E-04       1.641E-04
      3.045E+00       1.098E-04       1.128E-04       1.180E-04       1.290E-04
      3.466E+00       8.786E-05       8.997E-05       9.360E-05       1.013E-04
      3.944E+00       7.003E-05       7.151E-05       7.405E-05       7.940E-05
      4.489E+00       5.562E-05       5.666E-05       5.843E-05       6.214E-05
      5.108E+00       4.405E-05       4.477E-05       4.600E-05       4.857E-05
      5.814E+00       3.478E-05       3.529E-05       3.614E-05       3.791E-05
      6.616E+00       2.740E-05       2.775E-05       2.834E-05       2.956E-05
