      6.368E+02       1.178E-07
      6.593E+02       1.099E-07
      6.826E+02       1.025E-07
      7.067E+02       9.560E-08
      7.317E+02       8.918E-08
      7.575E+02       8.319E-08
      7.843E+02       7.761E-08
      8.120E+02       7.239E-08
      8.407E+02       6.753E-08
      8.704E+02       6.300E-08
      9.011E+02       5.877E-08
      9.329E+02       5.482E-08
      9.659E+02       5.114E-08
      1.000E+03       4.771E-08
